imdbID,Genre,Title,Year,image_path
tt0161083,"Comedy, Crime",What's the Worst That Could Happen?,01 Jun 2001,../dataset/images/tt0161083.jpg
tt0173840,"Animation, Action, Adventure",Final Fantasy: The Spirits Within,11 Jul 2001,../dataset/images/tt0173840.jpg
tt0120681,"Mystery, Thriller",From Hell,19 Oct 2001,../dataset/images/tt0120681.jpg
tt0285742,"Drama, Romance",Monster's Ball,01 Mar 2002,../dataset/images/tt0285742.jpg
tt0278488,"Comedy, Fantasy",How High,21 Dec 2001,../dataset/images/tt0278488.jpg
tt0200027,"Biography, Comedy, Drama",Riding in Cars with Boys,19 Oct 2001,../dataset/images/tt0200027.jpg
tt0261392,Comedy,Jay and Silent Bob Strike Back,24 Aug 2001,../dataset/images/tt0261392.jpg
tt0238948,"Action, Comedy, Crime",Double Take,12 Jan 2001,../dataset/images/tt0238948.jpg
tt0255819,"Comedy, Crime, Drama",Baby Boy,27 Jun 2001,../dataset/images/tt0255819.jpg
tt0268995,"Drama, Romance",The Majestic,21 Dec 2001,../dataset/images/tt0268995.jpg
tt0250274,"Comedy, Drama",The Brothers,23 Mar 2001,../dataset/images/tt0250274.jpg
tt0244970,"Comedy, Romance",Someone Like You...,30 Mar 2001,../dataset/images/tt0244970.jpg
tt0245686,"Adventure, Comedy, Drama",Joe Dirt,11 Apr 2001,../dataset/images/tt0245686.jpg
tt0246544,"Action, Adventure, Romance",The Musketeer,07 Sep 2001,../dataset/images/tt0246544.jpg
tt0231402,"Adventure, Comedy, Crime",Crocodile Dundee in Los Angeles,20 Apr 2001,../dataset/images/tt0231402.jpg
tt0238112,"Drama, Music, Romance",Captain Corelli's Mandolin,17 Aug 2001,../dataset/images/tt0238112.jpg
tt0230838,"Drama, Romance",Sweet November,16 Feb 2001,../dataset/images/tt0230838.jpg
tt0179626,"Action, Crime, Drama",15 Minutes,09 Mar 2001,../dataset/images/tt0179626.jpg
tt0252501,"Drama, Mystery",Hearts in Atlantis,28 Sep 2001,../dataset/images/tt0252501.jpg
tt0225071,"Drama, Romance",Angel Eyes,18 May 2001,../dataset/images/tt0225071.jpg
tt0250310,"Comedy, Crime",Corky Romano,12 Oct 2001,../dataset/images/tt0250310.jpg
tt0252503,"Action, Crime, Drama",Heist,09 Nov 2001,../dataset/images/tt0252503.jpg
tt0246002,"Comedy, Drama, Family",Kingdom Come,11 Apr 2001,../dataset/images/tt0246002.jpg
tt0279889,"Comedy, Drama",Joe Somebody,21 Dec 2001,../dataset/images/tt0279889.jpg
tt0269341,"Comedy, Romance",Two Can Play That Game,07 Sep 2001,../dataset/images/tt0269341.jpg
tt0206314,"Mystery, Thriller",Joy Ride,05 Oct 2001,../dataset/images/tt0206314.jpg
tt0242998,"Horror, Thriller",Valentine,02 Feb 2001,../dataset/images/tt0242998.jpg
tt0234829,"Comedy, Drama, Romance",Summer Catch,24 Aug 2001,../dataset/images/tt0234829.jpg
tt0237572,"Crime, Drama, Mystery",The Pledge,19 Jan 2001,../dataset/images/tt0237572.jpg
tt0239948,"Comedy, Crime, Romance",Saving Silverman,09 Feb 2001,../dataset/images/tt0239948.jpg
tt0272020,"Action, Drama, Thriller",The Last Castle,19 Oct 2001,../dataset/images/tt0272020.jpg
tt0221218,"Crime, Drama, Mystery",The Glass House,14 Sep 2001,../dataset/images/tt0221218.jpg
tt0273799,"Comedy, Crime, Family",Max Keeble's Big Move,05 Oct 2001,../dataset/images/tt0273799.jpg
tt0202470,"Comedy, Drama, Music",Rock Star,07 Sep 2001,../dataset/images/tt0202470.jpg
tt0250224,"Drama, Romance",Crazy/Beautiful,29 Jun 2001,../dataset/images/tt0250224.jpg
tt0218922,"Drama, Mystery, Romance",Original Sin,03 Aug 2001,../dataset/images/tt0218922.jpg
tt0233142,"Action, Comedy, Crime",3000 Miles to Graceland,23 Feb 2001,../dataset/images/tt0233142.jpg
tt0264796,Drama,Life as a House,09 Nov 2001,../dataset/images/tt0264796.jpg
tt0236348,"Comedy, Music",Josie and the Pussycats,11 Apr 2001,../dataset/images/tt0236348.jpg
tt0240515,Comedy,Freddy Got Fingered,20 Apr 2001,../dataset/images/tt0240515.jpg
tt0253798,"Comedy, Sport",Out Cold,21 Nov 2001,../dataset/images/tt0253798.jpg
tt0236784,"Drama, Thriller",The Tailor of Panama,04 May 2001,../dataset/images/tt0236784.jpg
tt0181739,"Animation, Action, Adventure",Osmosis Jones,10 Aug 2001,../dataset/images/tt0181739.jpg
tt0246989,Comedy,Tomcats,30 Mar 2001,../dataset/images/tt0246989.jpg
tt0244000,"Action, Western",American Outlaws,17 Aug 2001,../dataset/images/tt0244000.jpg
tt0186589,"Comedy, Crime",Sugar & Spice,26 Jan 2001,../dataset/images/tt0186589.jpg
tt0192071,"Comedy, Romance",Get Over It,09 Mar 2001,../dataset/images/tt0192071.jpg
tt0120824,Drama,The Shipping News,18 Jan 2002,../dataset/images/tt0120824.jpg
tt0218817,"Action, Crime, Drama",Antitrust,12 Jan 2001,../dataset/images/tt0218817.jpg
tt0192111,"Comedy, Mystery, Romance",Head Over Heels,02 Feb 2001,../dataset/images/tt0192111.jpg
tt0290332,Comedy,The Wash,14 Nov 2001,../dataset/images/tt0290332.jpg
tt0250323,"Crime, Drama, Mystery",The Deep End,31 Aug 2001,../dataset/images/tt0250323.jpg
tt0256524,"Comedy, Crime, Mystery",The Curse of the Jade Scorpion,24 Aug 2001,../dataset/images/tt0256524.jpg
tt0243133,"Crime, Drama",The Man Who Wasn't There,16 Nov 2001,../dataset/images/tt0243133.jpg
tt0166110,"Crime, Horror",Bones,24 Oct 2001,../dataset/images/tt0166110.jpg
tt0245120,"Horror, Thriller",The Forsaken,27 Apr 2001,../dataset/images/tt0245120.jpg
tt0166924,"Drama, Mystery, Thriller",Mulholland Drive,19 Oct 2001,../dataset/images/tt0166924.jpg
tt0141907,"Comedy, Romance",Town & Country,27 Apr 2001,../dataset/images/tt0141907.jpg
tt0203755,"Comedy, Crime",One Night at McCool's,27 Apr 2001,../dataset/images/tt0203755.jpg
tt0162346,"Comedy, Drama",Ghost World,21 Sep 2001,../dataset/images/tt0162346.jpg
tt0280778,"Biography, Drama, Romance",Iris,29 Mar 2002,../dataset/images/tt0280778.jpg
tt0239949,"Comedy, Romance",Say It Isn't So,23 Mar 2001,../dataset/images/tt0239949.jpg
tt0166276,"Animation, Comedy, Fantasy",Monkeybone,23 Feb 2001,../dataset/images/tt0166276.jpg
tt0227005,"Comedy, Crime, Drama",Made,31 Aug 2001,../dataset/images/tt0227005.jpg
tt0258470,"Adventure, Comedy, Romance",Bubble Boy,24 Aug 2001,../dataset/images/tt0258470.jpg
tt0189192,"Comedy, Fantasy, Sci-Fi",Just Visiting,06 Apr 2001,../dataset/images/tt0189192.jpg
tt0250371,"Adventure, Biography, Drama",The Other Side of Heaven,12 Apr 2002,../dataset/images/tt0250371.jpg
tt0259393,"Drama, Mystery",Lantana,08 Mar 2002,../dataset/images/tt0259393.jpg
tt0255653,"Comedy, Romance, Drama",Tortilla Soup,31 Aug 2001,../dataset/images/tt0255653.jpg
tt0279286,"Comedy, Family, Romance",On the Line,26 Oct 2001,../dataset/images/tt0279286.jpg
tt0118589,"Drama, Music, Romance",Glitter,21 Sep 2001,../dataset/images/tt0118589.jpg
tt0254099,"Comedy, Drama, Romance",The Anniversary Party,29 Jun 2001,../dataset/images/tt0254099.jpg
tt0186895,"Comedy, Drama, Sport",Les Boys III,30 Nov 2001,../dataset/images/tt0186895.jpg
tt0258038,"Comedy, Musical, Adventure",Pootie Tang,29 Jun 2001,../dataset/images/tt0258038.jpg
tt0218619,"Drama, Horror, Mystery",Soul Survivors,07 Sep 2001,../dataset/images/tt0218619.jpg
tt0248845,"Comedy, Drama, Music",Hedwig and the Angry Inch,31 Aug 2001,../dataset/images/tt0248845.jpg
tt0248126,"Drama, Musical, Romance",Kabhi Khushi Kabhie Gham...,14 Dec 2001,../dataset/images/tt0248126.jpg
tt0243017,"Animation, Drama, Fantasy",Waking Life,16 Nov 2001,../dataset/images/tt0243017.jpg
tt0239986,"Comedy, Romance",Sidewalks of New York,30 Nov 2001,../dataset/images/tt0239986.jpg
tt0189541,"Drama, Romance",Gabriela,18 May 2001,../dataset/images/tt0189541.jpg
tt0180679,"Comedy, Fantasy",Escanaba in da Moonlight,09 Feb 2001,../dataset/images/tt0180679.jpg
tt0288192,Drama,Return to Innocence,13 Nov 2007,../dataset/images/tt0288192.jpg
tt0234354,"Comedy, Crime, Drama",Novocaine,14 Dec 2001,../dataset/images/tt0234354.jpg
tt0262462,"Action, Drama, Sport",Carman: The Champion,02 Mar 2001,../dataset/images/tt0262462.jpg
tt0283431,"Biography, Drama, War",Kandahar,01 Feb 2002,../dataset/images/tt0283431.jpg
tt0256408,Documentary,Startup.com,01 Jun 2001,../dataset/images/tt0256408.jpg
tt0275560,Comedy,Nuit de noces,01 Jun 2001,../dataset/images/tt0275560.jpg
tt0242587,"Crime, Drama",L.I.E.,29 Nov 2002,../dataset/images/tt0242587.jpg
tt0240402,"Drama, Romance",The Center of the World,18 May 2001,../dataset/images/tt0240402.jpg
tt0270259,"Drama, Thriller",The Business of Strangers,21 Dec 2001,../dataset/images/tt0270259.jpg
tt0281680,"Drama, Romance","The Bread, My Sweet",01 Feb 2001,../dataset/images/tt0281680.jpg
tt0250202,"Comedy, Romance",All Over the Guy,07 Mar 2002,../dataset/images/tt0250202.jpg
tt0283509,"Drama, War",No Man's Land,19 Sep 2001,../dataset/images/tt0283509.jpg
tt0248617,"Musical, Drama, Romance",Yaadein...,27 Jun 2001,../dataset/images/tt0248617.jpg
tt0203289,"Comedy, Drama, Romance",American Desi,27 Sep 2002,../dataset/images/tt0203289.jpg
tt0242994,"Comedy, Crime, Drama",Va Savoir (Who Knows?,10 Oct 2001,../dataset/images/tt0242994.jpg
tt0268200,"Crime, Drama, Mystery",Brigham City,30 Mar 2001,../dataset/images/tt0268200.jpg
tt0221799,Drama,An American Rhapsody,28 Feb 2002,../dataset/images/tt0221799.jpg
tt0169102,"Adventure, Drama, Musical",Lagaan: Once Upon a Time in India,08 May 2002,../dataset/images/tt0169102.jpg
tt0278102,Documentary,Trembling Before G-d,06 Dec 2001,../dataset/images/tt0278102.jpg
tt0256009,"Drama, Fantasy, Horror",The Devil's Backbone,20 Apr 2001,../dataset/images/tt0256009.jpg
tt0245046,"Drama, Romance, Thriller",Charlotte Gray,11 Jan 2002,../dataset/images/tt0245046.jpg
tt0243255,Drama,Fat Girl,07 Mar 2001,../dataset/images/tt0243255.jpg
tt0182000,"Crime, Drama, Music",The Caveman's Valentine,20 Sep 2001,../dataset/images/tt0182000.jpg
tt0246628,"Drama, Romance",Focus,02 May 2002,../dataset/images/tt0246628.jpg
tt0212380,"Comedy, Drama, Romance",Blow Dry,30 Mar 2001,../dataset/images/tt0212380.jpg
tt0245904,"Crime, Drama, Mystery",Forgive Me Father,10 May 2002,../dataset/images/tt0245904.jpg
tt0206963,"Comedy, Drama, Romance",My First Mister,26 Oct 2001,../dataset/images/tt0206963.jpg
tt0245115,"Drama, Comedy, Romance",The Fluffer,01 Feb 2002,../dataset/images/tt0245115.jpg
tt0246578,"Drama, Sci-Fi, Thriller",Donnie Darko,26 Oct 2001,../dataset/images/tt0246578.jpg
tt0275719,Drama,Tape,12 Jul 2002,../dataset/images/tt0275719.jpg
tt0242193,"Crime, Drama",Bully,12 Dec 2001,../dataset/images/tt0242193.jpg
tt0242252,"Drama, History, Romance",The Affair of the Necklace,07 Dec 2001,../dataset/images/tt0242252.jpg
tt0282856,"Documentary, Biography",Porn Star: The Legend of Ron Jeremy,01 Jan 2001,../dataset/images/tt0282856.jpg
tt0256103,"Drama, Romance",Intimacy,28 Mar 2001,../dataset/images/tt0256103.jpg
tt0261983,"Horror, Mystery",Session 9,14 Sep 2001,../dataset/images/tt0261983.jpg
tt0293342,"Drama, Musical, Crime",Lajja,19 Sep 2001,../dataset/images/tt0293342.jpg
tt0212827,"Biography, Drama, Music",Bride of the Wind,04 Jan 2002,../dataset/images/tt0212827.jpg
tt0245238,"Drama, Romance",Lost and Delirious,20 Sep 2001,../dataset/images/tt0245238.jpg
tt0243655,"Comedy, Romance",Wet Hot American Summer,11 Apr 2002,../dataset/images/tt0243655.jpg
tt0261066,"Biography, Drama",Piñero,12 Apr 2002,../dataset/images/tt0261066.jpg
tt0284262,Documentary,Life and Debt,28 Feb 2003,../dataset/images/tt0284262.jpg
tt0244479,"War, Drama, Action",Dark Blue World,17 May 2001,../dataset/images/tt0244479.jpg
tt0253126,"Action, Drama, Comedy",High Heels and Low Lifes,26 Oct 2001,../dataset/images/tt0253126.jpg
tt0251031,"Comedy, Thriller",Series 7: The Contenders,25 May 2001,../dataset/images/tt0251031.jpg
tt0276860,"Documentary, Biography",Chop Suey,05 Oct 2001,../dataset/images/tt0276860.jpg
tt0307398,Documentary,S.P.I.T.: Squeegee Punks in Traffic,21 Dec 2001,../dataset/images/tt0307398.jpg
tt0270971,"Documentary, Sport",Go Tigers!,20 Jan 2001,../dataset/images/tt0270971.jpg
tt0233841,"Drama, Romance",Baran,14 Mar 2002,../dataset/images/tt0233841.jpg
tt0240149,"Comedy, Drama",The Girl from Paris,05 Sep 2001,../dataset/images/tt0240149.jpg
tt0206367,"Animation, Drama, Musical",The Trumpet of the Swan,01 Mar 2001,../dataset/images/tt0206367.jpg
tt0273253,Comedy,Haiku Tunnel,22 Jan 2001,../dataset/images/tt0273253.jpg
tt0278522,Comedy,Jodi No.1,13 Apr 2001,../dataset/images/tt0278522.jpg
tt0178642,Drama,The Invisible Circus,23 Feb 2001,../dataset/images/tt0178642.jpg
tt0174732,"Comedy, Romance",Herman U.S.A.,04 May 2001,../dataset/images/tt0174732.jpg
tt0271604,"Drama, Family",Kuch Khatti Kuch Meethi,19 Jan 2001,../dataset/images/tt0271604.jpg
tt0244709,"Drama, Romance, War",Pavilion of Women,16 Nov 2001,../dataset/images/tt0244709.jpg
tt0201485,"Drama, Mystery, Romance",The Body,13 Dec 2001,../dataset/images/tt0201485.jpg
tt0273300,"Drama, Romance, Comedy",Jump Tomorrow,09 Nov 2001,../dataset/images/tt0273300.jpg
tt0257215,"Drama, Music, Romance",A Song for Martin,16 Mar 2001,../dataset/images/tt0257215.jpg
tt0282965,,Shadow Glories,28 Sep 2001,../dataset/images/tt0282965.jpg
tt0291003,Drama,Behind the Sun,01 May 2002,../dataset/images/tt0291003.jpg
tt0264476,Documentary,Children Underground,05 Oct 2003,../dataset/images/tt0264476.jpg
tt0173772,Documentary,My Voyage to Italy,16 May 2002,../dataset/images/tt0173772.jpg
tt0250687,"Adventure, Comedy",Rat Race,17 Aug 2001,../dataset/images/tt0250687.jpg
tt0295715,Comedy,Sorority Girls' Revenge,21 Sep 2001,../dataset/images/tt0295715.jpg
tt0121766,"Action, Adventure, Fantasy",Star Wars: Episode III - Revenge of the Sith,19 May 2005,../dataset/images/tt0121766.jpg
tt0363771,"Adventure, Family, Fantasy","The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",09 Dec 2005,../dataset/images/tt0363771.jpg
tt0330373,"Adventure, Family, Fantasy",Harry Potter and the Goblet of Fire,18 Nov 2005,../dataset/images/tt0330373.jpg
tt0407304,"Adventure, Sci-Fi, Thriller",War of the Worlds,29 Jun 2005,../dataset/images/tt0407304.jpg
tt0360717,"Action, Adventure, Drama",King Kong,14 Dec 2005,../dataset/images/tt0360717.jpg
tt0396269,"Comedy, Romance",Wedding Crashers,15 Jul 2005,../dataset/images/tt0396269.jpg
tt0367594,"Adventure, Comedy, Family",Charlie and the Chocolate Factory,15 Jul 2005,../dataset/images/tt0367594.jpg
tt0372784,"Action, Adventure",Batman Begins,15 Jun 2005,../dataset/images/tt0372784.jpg
tt0351283,"Animation, Adventure, Comedy",Madagascar,27 May 2005,../dataset/images/tt0351283.jpg
tt0356910,"Action, Comedy, Crime",Mr. & Mrs. Smith,10 Jun 2005,../dataset/images/tt0356910.jpg
tt0386588,"Comedy, Romance",Hitch,11 Feb 2005,../dataset/images/tt0386588.jpg
tt0398165,"Comedy, Crime, Sport",The Longest Yard,27 May 2005,../dataset/images/tt0398165.jpg
tt0371606,"Animation, Adventure, Comedy",Chicken Little,04 Nov 2005,../dataset/images/tt0371606.jpg
tt0358082,"Animation, Adventure, Comedy",Robots,11 Mar 2005,../dataset/images/tt0358082.jpg
tt0358273,"Biography, Drama, Music",Walk the Line,18 Nov 2005,../dataset/images/tt0358273.jpg
tt0395699,"Action, Comedy, Drama",The Pacifier,04 Mar 2005,../dataset/images/tt0395699.jpg
tt0369441,"Comedy, Crime",Fun with Dick and Jane,21 Dec 2005,../dataset/images/tt0369441.jpg
tt0405422,"Comedy, Romance",The 40-Year-Old Virgin,19 Aug 2005,../dataset/images/tt0405422.jpg
tt0408790,"Action, Drama, Mystery",Flightplan,23 Sep 2005,../dataset/images/tt0408790.jpg
tt0432348,"Horror, Mystery",Saw II,28 Oct 2005,../dataset/images/tt0432348.jpg
tt0388795,"Drama, Romance",Brokeback Mountain,13 Jan 2006,../dataset/images/tt0388795.jpg
tt0369735,Comedy,Monster-in-Law,13 May 2005,../dataset/images/tt0369735.jpg
tt0368578,"Adventure, Comedy, Family",Are We There Yet?,21 Jan 2005,../dataset/images/tt0368578.jpg
tt0452598,"Adventure, Comedy, Family",Cheaper by the Dozen 2,21 Dec 2005,../dataset/images/tt0452598.jpg
tt0377818,"Action, Adventure, Comedy",The Dukes of Hazzard,05 Aug 2005,../dataset/images/tt0377818.jpg
tt0428803,Documentary,March of the Penguins,22 Jul 2005,../dataset/images/tt0428803.jpg
tt0377109,"Horror, Mystery, Sci-Fi",The Ring Two,18 Mar 2005,../dataset/images/tt0377109.jpg
tt0360486,"Drama, Fantasy, Horror",Constantine,18 Feb 2005,../dataset/images/tt0360486.jpg
tt0404032,"Drama, Horror, Thriller",The Exorcism of Emily Rose,09 Sep 2005,../dataset/images/tt0404032.jpg
tt0430105,"Action, Crime, Drama",Four Brothers,12 Aug 2005,../dataset/images/tt0430105.jpg
tt0401792,"Crime, Thriller",Sin City,01 Apr 2005,../dataset/images/tt0401792.jpg
tt0373926,"Mystery, Thriller",The Interpreter,22 Apr 2005,../dataset/images/tt0373926.jpg
tt0372237,"Comedy, Romance",Guess Who,25 Mar 2005,../dataset/images/tt0372237.jpg
tt0318649,"Action, Adventure, Comedy",Sahara,08 Apr 2005,../dataset/images/tt0318649.jpg
tt0393162,"Drama, Sport",Coach Carter,14 Jan 2005,../dataset/images/tt0393162.jpg
tt0405325,"Adventure, Comedy, Family",Sky High,29 Jul 2005,../dataset/images/tt0405325.jpg
tt0374536,"Comedy, Fantasy, Romance",Bewitched,24 Jun 2005,../dataset/images/tt0374536.jpg
tt0418763,"Action, Drama, War",Jarhead,04 Nov 2005,../dataset/images/tt0418763.jpg
tt0352248,"Biography, Drama, Sport",Cinderella Man,03 Jun 2005,../dataset/images/tt0352248.jpg
tt0356680,"Comedy, Drama, Romance",The Family Stone,16 Dec 2005,../dataset/images/tt0356680.jpg
tt0421239,"Mystery, Thriller",Red Eye,19 Aug 2005,../dataset/images/tt0421239.jpg
tt0397535,"Drama, Romance",Memoirs of a Geisha,23 Dec 2005,../dataset/images/tt0397535.jpg
tt0375210,"Drama, Horror, Mystery",White Noise,07 Jan 2005,../dataset/images/tt0375210.jpg
tt0476503,"Documentary, Short",'Wallace and Gromit: The Curse of the Were-Rabbit': On the Set - Part 1,07 Jul 2005,../dataset/images/tt0476503.jpg
tt0377471,"Comedy, Crime, Music",Be Cool,04 Mar 2005,../dataset/images/tt0377471.jpg
tt0485877,"Short, Action",Crash,16 Mar 2007,../dataset/images/tt0485877.jpg
tt0443536,"Animation, Action, Comedy",Hoodwinked!,13 Jan 2006,../dataset/images/tt0443536.jpg
tt0382077,"Horror, Mystery, Thriller",Hide and Seek,28 Jan 2005,../dataset/images/tt0382077.jpg
tt0371724,"Adventure, Comedy, Sci-Fi",The Hitchhiker's Guide to the Galaxy,29 Apr 2005,../dataset/images/tt0371724.jpg
tt0365737,"Drama, Thriller",Syriana,09 Dec 2005,../dataset/images/tt0365737.jpg
tt0376105,"Adventure, Comedy, Drama",Racing Stripes,14 Jan 2005,../dataset/images/tt0376105.jpg
tt0385307,"Action, Comedy, Crime",Miss Congeniality 2: Armed and Fabulous,24 Mar 2005,../dataset/images/tt0385307.jpg
tt0425123,"Comedy, Fantasy, Romance",Just Like Heaven,16 Sep 2005,../dataset/images/tt0425123.jpg
tt0397101,"Horror, Mystery, Thriller",The Skeleton Key,12 Aug 2005,../dataset/images/tt0397101.jpg
tt0408306,"Drama, History, Thriller",Munich,06 Jan 2006,../dataset/images/tt0408306.jpg
tt0320661,"Action, Adventure, Drama",Kingdom of Heaven,06 May 2005,../dataset/images/tt0320661.jpg
tt0357507,"Drama, Horror, Mystery",Boogeyman,04 Feb 2005,../dataset/images/tt0357507.jpg
tt0386140,"Action, Adventure, Western",The Legend of Zorro,28 Oct 2005,../dataset/images/tt0386140.jpg
tt0417001,"Comedy, Romance",Must Love Dogs,29 Jul 2005,../dataset/images/tt0417001.jpg
tt0388482,"Action, Crime, Thriller",Transporter 2,02 Sep 2005,../dataset/images/tt0388482.jpg
tt0398375,"Comedy, Drama, Romance",Rumor Has It...,25 Dec 2005,../dataset/images/tt0398375.jpg
tt0332047,"Comedy, Drama, Romance",Fever Pitch,08 Apr 2005,../dataset/images/tt0332047.jpg
tt0403508,"Comedy, Drama, Romance",The Sisterhood of the Traveling Pants,01 Jun 2005,../dataset/images/tt0403508.jpg
tt0355295,"Action, Adventure, Comedy",The Brothers Grimm,26 Aug 2005,../dataset/images/tt0355295.jpg
tt0388500,Comedy,Beauty Shop,30 Mar 2005,../dataset/images/tt0388500.jpg
tt0398017,"Drama, Thriller",Derailed,11 Nov 2005,../dataset/images/tt0398017.jpg
tt0399201,"Action, Adventure, Romance",The Island,22 Jul 2005,../dataset/images/tt0399201.jpg
tt0267891,"Comedy, Sport",The Ringer,23 Dec 2005,../dataset/images/tt0267891.jpg
tt0340163,"Action, Crime, Drama",Hostage,11 Mar 2005,../dataset/images/tt0340163.jpg
tt0387131,"Drama, Mystery, Romance",The Constant Gardener,31 Aug 2005,../dataset/images/tt0387131.jpg
tt0388125,"Comedy, Drama, Romance",In Her Shoes,07 Oct 2005,../dataset/images/tt0388125.jpg
tt0408524,"Comedy, Sport",Bad News Bears,22 Jul 2005,../dataset/images/tt0408524.jpg
tt0418647,"Drama, Family, Sport",Dreamer: Inspired by a True Story,21 Oct 2005,../dataset/images/tt0418647.jpg
tt0317132,"Comedy, Drama, Family",Because of Winn-Dixie,18 Feb 2005,../dataset/images/tt0317132.jpg
tt0433400,"Comedy, Romance",Just Friends,23 Nov 2005,../dataset/images/tt0433400.jpg
tt0382992,"Action, Adventure, Sci-Fi",Stealth,29 Jul 2005,../dataset/images/tt0382992.jpg
tt0397065,Horror,House of Wax,06 May 2005,../dataset/images/tt0397065.jpg
tt0372532,"Comedy, Romance",The Wedding Date,04 Feb 2005,../dataset/images/tt0372532.jpg
tt0433383,"Biography, Drama, History","Good Night, and Good Luck.",04 Nov 2005,../dataset/images/tt0433383.jpg
tt0399146,"Crime, Drama, Thriller",A History of Violence,30 Sep 2005,../dataset/images/tt0399146.jpg
tt0430308,"Biography, Crime, Drama",Get Rich or Die Tryin',09 Nov 2005,../dataset/images/tt0430308.jpg
tt0406375,"Action, Adventure, Comedy",Zathura: A Space Adventure,11 Nov 2005,../dataset/images/tt0406375.jpg
tt0294870,"Drama, Musical, Romance",Rent,23 Nov 2005,../dataset/images/tt0294870.jpg
tt0379725,"Biography, Crime, Drama",Capote,03 Feb 2006,../dataset/images/tt0379725.jpg
tt0419706,"Action, Horror, Sci-Fi",Doom,21 Oct 2005,../dataset/images/tt0419706.jpg
tt0329774,"Action, Adventure, Crime",xXx: State of the Union,29 Apr 2005,../dataset/images/tt0329774.jpg
tt0368709,"Comedy, Drama, Romance",Elizabethtown,14 Oct 2005,../dataset/images/tt0368709.jpg
tt0402022,"Action, Sci-Fi",Æon Flux,02 Dec 2005,../dataset/images/tt0402022.jpg
tt0379786,"Action, Adventure, Sci-Fi",Serenity,30 Sep 2005,../dataset/images/tt0379786.jpg
tt0382628,"Drama, Horror, Thriller",Dark Water,08 Jul 2005,../dataset/images/tt0382628.jpg
tt0342258,"Action, Crime, Drama",Unleashed,13 May 2005,../dataset/images/tt0342258.jpg
tt0357277,"Action, Crime, Fantasy",Elektra,14 Jan 2005,../dataset/images/tt0357277.jpg
tt0396652,"Comedy, Drama, Family",Ice Princess,18 Mar 2005,../dataset/images/tt0396652.jpg
tt0399295,"Crime, Drama, Thriller",Lord of War,16 Sep 2005,../dataset/images/tt0399295.jpg
tt0416320,"Drama, Romance, Thriller",Match Point,20 Jan 2006,../dataset/images/tt0416320.jpg
tt0417217,"Drama, Sport, Thriller",Two for the Money,07 Oct 2005,../dataset/images/tt0417217.jpg
tt0387514,"Comedy, Drama, Romance",Prime,28 Oct 2005,../dataset/images/tt0387514.jpg
tt0367652,Comedy,Deuce Bigalow: European Gigolo,12 Aug 2005,../dataset/images/tt0367652.jpg
tt0391304,"Comedy, Drama, Romance",A Lot Like Love,22 Apr 2005,../dataset/images/tt0391304.jpg
tt0398712,"Action, Crime, Drama",Assault on Precinct 13,19 Jan 2005,../dataset/images/tt0398712.jpg
tt0331933,"Action, Comedy",Man of the House,25 Feb 2005,../dataset/images/tt0331933.jpg
tt0361089,"Animation, Adventure, Comedy",Valiant,19 Aug 2005,../dataset/images/tt0361089.jpg
tt0395251,"Comedy, Musical",The Producers,25 Dec 2005,../dataset/images/tt0395251.jpg
tt0257516,"Comedy, Horror",Cursed,25 Feb 2005,../dataset/images/tt0257516.jpg
tt0378109,"Action, Adventure, Crime",Into the Blue,30 Sep 2005,../dataset/images/tt0378109.jpg
tt0365885,"Comedy, Drama",The Upside of Anger,01 Apr 2005,../dataset/images/tt0365885.jpg
tt0395972,Drama,North Country,21 Oct 2005,../dataset/images/tt0395972.jpg
tt0407121,"Animation, Family, Fantasy",Pooh's Heffalump Movie,11 Feb 2005,../dataset/images/tt0407121.jpg
tt0403455,"Comedy, Drama, Music",Roll Bounce,23 Sep 2005,../dataset/images/tt0403455.jpg
tt0395584,"Crime, Horror",The Devil's Rejects,22 Jul 2005,../dataset/images/tt0395584.jpg
tt0362165,"Adventure, Comedy, Family",Son of the Mask,18 Feb 2005,../dataset/images/tt0362165.jpg
tt0376108,"Comedy, Family, Sport",Rebound,01 Jul 2005,../dataset/images/tt0376108.jpg
tt0380623,"Comedy, Family, Romance",The Perfect Man,17 Jun 2005,../dataset/images/tt0380623.jpg
tt0416315,Horror,Wolf Creek,25 Dec 2005,../dataset/images/tt0416315.jpg
tt0348333,Comedy,Waiting...,07 Oct 2005,../dataset/images/tt0348333.jpg
tt0451069,"Drama, Music",The Gospel,07 Oct 2005,../dataset/images/tt0451069.jpg
tt0388980,"Drama, History, Sport",The Greatest Game Ever Played,30 Sep 2005,../dataset/images/tt0388980.jpg
tt0402901,"Adventure, Horror, Thriller",The Cave,26 Aug 2005,../dataset/images/tt0402901.jpg
tt0412019,"Comedy, Drama, Mystery",Broken Flowers,26 Aug 2005,../dataset/images/tt0412019.jpg
tt0373908,"Comedy, Drama, Family",The Honeymooners,10 Jun 2005,../dataset/images/tt0373908.jpg
tt0402399,"Biography, Drama, History",The New World,20 Jan 2006,../dataset/images/tt0402399.jpg
tt0365485,"Comedy, Crime, Drama",The Matador,27 Jan 2006,../dataset/images/tt0365485.jpg
tt0384680,"Comedy, Drama",The Weather Man,28 Oct 2005,../dataset/images/tt0384680.jpg
tt0402894,"Adventure, Comedy, Drama",Casanova,06 Jan 2006,../dataset/images/tt0402894.jpg
